"schedule_id","station_id","exp_arrival_time","exp_departure_time","actual_arrival_time","actual_departure_time"
120,10,"2020-10-10 11:00:00","2020-10-10 11:05:00","2020-10-10 11:00:00","2020-10-10 11:05:00"
120,68,"2020-10-10 08:00:00","2020-10-10 08:05:00","2020-10-10 08:00:00","2020-10-10 08:05:00"
120,69,"2020-10-10 09:30:00","2020-10-10 09:35:00","2020-10-10 09:30:00","2020-10-10 09:35:00"
120,70,"2020-10-10 10:00:00","2020-10-10 10:05:00","2020-10-10 10:00:00","2020-10-10 10:05:00"
120,71,"2020-10-10 10:45:00","2020-10-10 10:50:00","2020-10-10 10:45:00","2020-10-10 10:50:00"
121,1,"2020-10-11 18:10:00","2020-10-11 18:15:00","2020-10-11 18:10:00","2020-10-11 18:15:00"
121,2,"2020-10-11 17:25:00","2020-10-11 17:30:00","2020-10-11 17:25:00","2020-10-11 17:30:00"
121,3,"2020-10-11 16:40:00","2020-10-11 16:45:00","2020-10-11 16:40:00","2020-10-11 16:45:00"
121,4,"2020-10-11 15:30:00","2020-10-11 15:35:00","2020-10-11 15:30:00","2020-10-11 15:35:00"
121,6,"2020-10-11 14:50:00","2020-10-11 14:55:00","2020-10-11 14:50:00","2020-10-11 14:55:00"
121,10,"2020-10-11 12:00:00","2020-10-11 12:05:00","2020-10-11 12:00:00","2020-10-11 12:05:00"
121,68,"2020-10-11 15:10:00","2020-10-11 15:15:00","2020-10-11 15:10:00","2020-10-11 15:15:00"
121,69,"2020-10-11 13:40:00","2020-10-11 13:45:00","2020-10-11 13:40:00","2020-10-11 13:45:00"
121,70,"2020-10-11 13:10:00","2020-10-11 13:15:00","2020-10-11 13:10:00","2020-10-11 13:15:00"
121,71,"2020-10-11 12:25:00","2020-10-11 12:30:00","2020-10-11 12:25:00","2020-10-11 12:30:00"
122,1,"2020-10-11 05:00:00","2020-10-11 05:15:00","2020-10-11 05:00:00","2020-10-11 05:15:00"
122,2,"2020-10-11 05:45:00","2020-10-11 05:50:00","2020-10-11 05:45:00","2020-10-11 05:50:00"
122,3,"2020-10-11 06:30:00","2020-10-11 06:40:00","2020-10-11 06:30:00","2020-10-11 06:40:00"
122,4,"2020-10-11 07:40:00","2020-10-11 07:50:00","2020-10-11 07:40:00","2020-10-11 07:50:00"
122,6,"2020-10-11 08:20:00","2020-10-11 08:25:00","2020-10-11 08:20:00","2020-10-11 08:25:00"
122,10,"2020-10-11 11:00:00","2020-10-11 11:05:00","2020-10-11 11:00:00","2020-10-11 11:05:00"
122,68,"2020-10-11 08:00:00","2020-10-11 08:05:00","2020-10-11 08:00:00","2020-10-11 08:05:00"
122,69,"2020-10-11 09:30:00","2020-10-11 09:35:00","2020-10-11 09:30:00","2020-10-11 09:35:00"
122,70,"2020-10-11 10:00:00","2020-10-11 10:05:00","2020-10-11 10:00:00","2020-10-11 10:05:00"
122,71,"2020-10-11 10:45:00","2020-10-11 10:50:00","2020-10-11 10:45:00","2020-10-11 10:50:00"
123,1,"2020-10-12 18:10:00","2020-10-12 18:15:00","2020-10-12 18:10:00","2020-10-12 18:15:00"
123,2,"2020-10-12 17:25:00","2020-10-12 17:30:00","2020-10-12 17:25:00","2020-10-12 17:30:00"
123,3,"2020-10-12 16:40:00","2020-10-12 16:45:00","2020-10-12 16:40:00","2020-10-12 16:45:00"
123,4,"2020-10-12 15:30:00","2020-10-12 15:35:00","2020-10-12 15:30:00","2020-10-12 15:35:00"
123,6,"2020-10-12 14:50:00","2020-10-12 14:55:00","2020-10-12 14:50:00","2020-10-12 14:55:00"
123,10,"2020-10-12 12:00:00","2020-10-12 12:05:00","2020-10-12 12:00:00","2020-10-12 12:05:00"
123,68,"2020-10-12 15:10:00","2020-10-12 15:15:00","2020-10-12 15:10:00","2020-10-12 15:15:00"
123,69,"2020-10-12 13:40:00","2020-10-12 13:45:00","2020-10-12 13:40:00","2020-10-12 13:45:00"
123,70,"2020-10-12 13:10:00","2020-10-12 13:15:00","2020-10-12 13:10:00","2020-10-12 13:15:00"
123,71,"2020-10-12 12:25:00","2020-10-12 12:30:00","2020-10-12 12:25:00","2020-10-12 12:30:00"
124,1,"2020-10-12 05:00:00","2020-10-12 05:15:00","2020-10-12 05:00:00","2020-10-12 05:15:00"
124,2,"2020-10-12 05:45:00","2020-10-12 05:50:00","2020-10-12 05:45:00","2020-10-12 05:50:00"
124,3,"2020-10-12 06:30:00","2020-10-12 06:40:00","2020-10-12 06:30:00","2020-10-12 06:40:00"
124,4,"2020-10-12 07:40:00","2020-10-12 07:50:00","2020-10-12 07:40:00","2020-10-12 07:50:00"
124,6,"2020-10-12 08:20:00","2020-10-12 08:25:00","2020-10-12 08:20:00","2020-10-12 08:25:00"
124,10,"2020-10-12 11:00:00","2020-10-12 11:05:00","2020-10-12 11:00:00","2020-10-12 11:05:00"
124,68,"2020-10-12 08:00:00","2020-10-12 08:05:00","2020-10-12 08:00:00","2020-10-12 08:05:00"
124,69,"2020-10-12 09:30:00","2020-10-12 09:35:00","2020-10-12 09:30:00","2020-10-12 09:35:00"
124,70,"2020-10-12 10:00:00","2020-10-12 10:05:00","2020-10-12 10:00:00","2020-10-12 10:05:00"
124,71,"2020-10-12 10:45:00","2020-10-12 10:50:00","2020-10-12 10:45:00","2020-10-12 10:50:00"
125,1,"2020-11-03 18:10:00","2020-11-03 18:15:00","2020-11-03 18:10:00","2020-11-03 18:15:00"
125,2,"2020-11-03 17:25:00","2020-11-03 17:30:00","2020-11-03 17:25:00","2020-11-03 17:30:00"
125,3,"2020-11-03 16:40:00","2020-11-03 16:45:00","2020-11-03 16:40:00","2020-11-03 16:45:00"
125,4,"2020-11-03 15:30:00","2020-11-03 15:35:00","2020-11-03 15:30:00","2020-11-03 15:35:00"
125,6,"2020-11-03 14:50:00","2020-11-03 14:55:00","2020-11-03 14:50:00","2020-11-03 14:55:00"
125,10,"2020-11-03 12:00:00","2020-11-03 12:05:00","2020-11-03 12:00:00","2020-11-03 12:05:00"
125,68,"2020-11-03 15:10:00","2020-11-03 15:15:00","2020-11-03 15:10:00","2020-11-03 15:15:00"
125,69,"2020-11-03 13:40:00","2020-11-03 13:45:00","2020-11-03 13:40:00","2020-11-03 13:45:00"
125,70,"2020-11-03 13:10:00","2020-11-03 13:15:00","2020-11-03 13:10:00","2020-11-03 13:15:00"
125,71,"2020-11-03 12:25:00","2020-11-03 12:30:00","2020-11-03 12:25:00","2020-11-03 12:30:00"
126,1,"2020-11-03 05:00:00","2020-11-03 05:15:00","2020-11-03 05:00:00","2020-11-03 05:15:00"
126,2,"2020-11-03 05:45:00","2020-11-03 05:50:00","2020-11-03 05:45:00","2020-11-03 05:50:00"
126,3,"2020-11-03 06:30:00","2020-11-03 06:40:00","2020-11-03 06:30:00","2020-11-03 06:40:00"
126,4,"2020-11-03 07:40:00","2020-11-03 07:50:00","2020-11-03 07:40:00","2020-11-03 07:50:00"
126,6,"2020-11-03 08:20:00","2020-11-03 08:25:00","2020-11-03 08:20:00","2020-11-03 08:25:00"
126,10,"2020-11-03 11:00:00","2020-11-03 11:05:00","2020-11-03 11:00:00","2020-11-03 11:05:00"
126,68,"2020-11-03 08:00:00","2020-11-03 08:05:00","2020-11-03 08:00:00","2020-11-03 08:05:00"
126,69,"2020-11-03 09:30:00","2020-11-03 09:35:00","2020-11-03 09:30:00","2020-11-03 09:35:00"
126,70,"2020-11-03 10:00:00","2020-11-03 10:05:00","2020-11-03 10:00:00","2020-11-03 10:05:00"
126,71,"2020-11-03 10:45:00","2020-11-03 10:50:00","2020-11-03 10:45:00","2020-11-03 10:50:00"
127,1,"2020-11-04 18:10:00","2020-11-04 18:15:00","2020-11-04 18:10:00","2020-11-04 18:15:00"
127,2,"2020-11-04 17:25:00","2020-11-04 17:30:00","2020-11-04 17:25:00","2020-11-04 17:30:00"
127,3,"2020-11-04 16:40:00","2020-11-04 16:45:00","2020-11-04 16:40:00","2020-11-04 16:45:00"
127,4,"2020-11-04 15:30:00","2020-11-04 15:35:00","2020-11-04 15:30:00","2020-11-04 15:35:00"
127,6,"2020-11-04 14:50:00","2020-11-04 14:55:00","2020-11-04 14:50:00","2020-11-04 14:55:00"
127,10,"2020-11-04 12:00:00","2020-11-04 12:05:00","2020-11-04 12:00:00","2020-11-04 12:05:00"
127,68,"2020-11-04 15:10:00","2020-11-04 15:15:00","2020-11-04 15:10:00","2020-11-04 15:15:00"
127,69,"2020-11-04 13:40:00","2020-11-04 13:45:00","2020-11-04 13:40:00","2020-11-04 13:45:00"
127,70,"2020-11-04 13:10:00","2020-11-04 13:15:00","2020-11-04 13:10:00","2020-11-04 13:15:00"
127,71,"2020-11-04 12:25:00","2020-11-04 12:30:00","2020-11-04 12:25:00","2020-11-04 12:30:00"
128,1,"2020-11-04 05:00:00","2020-11-04 05:15:00","2020-11-04 05:00:00","2020-11-04 05:15:00"
128,2,"2020-11-04 05:45:00","2020-11-04 05:50:00","2020-11-04 05:45:00","2020-11-04 05:50:00"
128,3,"2020-11-04 06:30:00","2020-11-04 06:40:00","2020-11-04 06:30:00","2020-11-04 06:40:00"
128,4,"2020-11-04 07:40:00","2020-11-04 07:50:00","2020-11-04 07:40:00","2020-11-04 07:50:00"
128,6,"2020-11-04 08:20:00","2020-11-04 08:25:00","2020-11-04 08:20:00","2020-11-04 08:25:00"
128,10,"2020-11-04 11:00:00","2020-11-04 11:05:00","2020-11-04 11:00:00","2020-11-04 11:05:00"
128,68,"2020-11-04 08:00:00","2020-11-04 08:05:00","2020-11-04 08:00:00","2020-11-04 08:05:00"
128,69,"2020-11-04 09:30:00","2020-11-04 09:35:00","2020-11-04 09:30:00","2020-11-04 09:35:00"
128,70,"2020-11-04 10:00:00","2020-11-04 10:05:00","2020-11-04 10:00:00","2020-11-04 10:05:00"
128,71,"2020-11-04 10:45:00","2020-11-04 10:50:00","2020-11-04 10:45:00","2020-11-04 10:50:00"
129,1,"2020-11-05 18:10:00","2020-11-05 18:15:00","2020-11-05 18:10:00","2020-11-05 18:15:00"
129,2,"2020-11-05 17:25:00","2020-11-05 17:30:00","2020-11-05 17:25:00","2020-11-05 17:30:00"
129,3,"2020-11-05 16:40:00","2020-11-05 16:45:00","2020-11-05 16:40:00","2020-11-05 16:45:00"
129,4,"2020-11-05 15:30:00","2020-11-05 15:35:00","2020-11-05 15:30:00","2020-11-05 15:35:00"
129,6,"2020-11-05 14:50:00","2020-11-05 14:55:00","2020-11-05 14:50:00","2020-11-05 14:55:00"
129,10,"2020-11-05 12:00:00","2020-11-05 12:05:00","2020-11-05 12:00:00","2020-11-05 12:05:00"
129,68,"2020-11-05 15:10:00","2020-11-05 15:15:00","2020-11-05 15:10:00","2020-11-05 15:15:00"
129,69,"2020-11-05 13:40:00","2020-11-05 13:45:00","2020-11-05 13:40:00","2020-11-05 13:45:00"
129,70,"2020-11-05 13:10:00","2020-11-05 13:15:00","2020-11-05 13:10:00","2020-11-05 13:15:00"
129,71,"2020-11-05 12:25:00","2020-11-05 12:30:00","2020-11-05 12:25:00","2020-11-05 12:30:00"
130,1,"2020-11-05 05:00:00","2020-11-05 05:15:00","2020-11-05 05:00:00","2020-11-05 05:15:00"
130,2,"2020-11-05 05:45:00","2020-11-05 05:50:00","2020-11-05 05:45:00","2020-11-05 05:50:00"
130,3,"2020-11-05 06:30:00","2020-11-05 06:40:00","2020-11-05 06:30:00","2020-11-05 06:40:00"
130,4,"2020-11-05 07:40:00","2020-11-05 07:50:00","2020-11-05 07:40:00","2020-11-05 07:50:00"
130,6,"2020-11-05 08:20:00","2020-11-05 08:25:00","2020-11-05 08:20:00","2020-11-05 08:25:00"
130,10,"2020-11-05 11:00:00","2020-11-05 11:05:00","2020-11-05 11:00:00","2020-11-05 11:05:00"
130,68,"2020-11-05 08:00:00","2020-11-05 08:05:00","2020-11-05 08:00:00","2020-11-05 08:05:00"
130,69,"2020-11-05 09:30:00","2020-11-05 09:35:00","2020-11-05 09:30:00","2020-11-05 09:35:00"
130,70,"2020-11-05 10:00:00","2020-11-05 10:05:00","2020-11-05 10:00:00","2020-11-05 10:05:00"
130,71,"2020-11-05 10:45:00","2020-11-05 10:50:00","2020-11-05 10:45:00","2020-11-05 10:50:00"
131,1,"2020-11-06 18:10:00","2020-11-06 18:15:00","2020-11-06 18:10:00","2020-11-06 18:15:00"
131,2,"2020-11-06 17:25:00","2020-11-06 17:30:00","2020-11-06 17:25:00","2020-11-06 17:30:00"
131,3,"2020-11-06 16:40:00","2020-11-06 16:45:00","2020-11-06 16:40:00","2020-11-06 16:45:00"
131,4,"2020-11-06 15:30:00","2020-11-06 15:35:00","2020-11-06 15:30:00","2020-11-06 15:35:00"
131,6,"2020-11-06 14:50:00","2020-11-06 14:55:00","2020-11-06 14:50:00","2020-11-06 14:55:00"
131,10,"2020-11-06 12:00:00","2020-11-06 12:05:00","2020-11-06 12:00:00","2020-11-06 12:05:00"
131,68,"2020-11-06 15:10:00","2020-11-06 15:15:00","2020-11-06 15:10:00","2020-11-06 15:15:00"
131,69,"2020-11-06 13:40:00","2020-11-06 13:45:00","2020-11-06 13:40:00","2020-11-06 13:45:00"
131,70,"2020-11-06 13:10:00","2020-11-06 13:15:00","2020-11-06 13:10:00","2020-11-06 13:15:00"
131,71,"2020-11-06 12:25:00","2020-11-06 12:30:00","2020-11-06 12:25:00","2020-11-06 12:30:00"
132,1,"2020-11-06 05:00:00","2020-11-06 05:15:00","2020-11-06 05:00:00","2020-11-06 05:15:00"
132,2,"2020-11-06 05:45:00","2020-11-06 05:50:00","2020-11-06 05:45:00","2020-11-06 05:50:00"
132,3,"2020-11-06 06:30:00","2020-11-06 06:40:00","2020-11-06 06:30:00","2020-11-06 06:40:00"
132,4,"2020-11-06 07:40:00","2020-11-06 07:50:00","2020-11-06 07:40:00","2020-11-06 07:50:00"
132,6,"2020-11-06 08:20:00","2020-11-06 08:25:00","2020-11-06 08:20:00","2020-11-06 08:25:00"
132,10,"2020-11-06 11:00:00","2020-11-06 11:05:00","2020-11-06 11:00:00","2020-11-06 11:05:00"
132,68,"2020-11-06 08:00:00","2020-11-06 08:05:00","2020-11-06 08:00:00","2020-11-06 08:05:00"
132,69,"2020-11-06 09:30:00","2020-11-06 09:35:00","2020-11-06 09:30:00","2020-11-06 09:35:00"
132,70,"2020-11-06 10:00:00","2020-11-06 10:05:00","2020-11-06 10:00:00","2020-11-06 10:05:00"
132,71,"2020-11-06 10:45:00","2020-11-06 10:50:00","2020-11-06 10:45:00","2020-11-06 10:50:00"
133,1,"2020-11-07 18:10:00","2020-11-07 18:15:00","2020-11-07 18:10:00","2020-11-07 18:15:00"
133,2,"2020-11-07 17:25:00","2020-11-07 17:30:00","2020-11-07 17:25:00","2020-11-07 17:30:00"
133,3,"2020-11-07 16:40:00","2020-11-07 16:45:00","2020-11-07 16:40:00","2020-11-07 16:45:00"
133,4,"2020-11-07 15:30:00","2020-11-07 15:35:00","2020-11-07 15:30:00","2020-11-07 15:35:00"
133,6,"2020-11-07 14:50:00","2020-11-07 14:55:00","2020-11-07 14:50:00","2020-11-07 14:55:00"
133,10,"2020-11-07 12:00:00","2020-11-07 12:05:00","2020-11-07 12:00:00","2020-11-07 12:05:00"
133,68,"2020-11-07 15:10:00","2020-11-07 15:15:00","2020-11-07 15:10:00","2020-11-07 15:15:00"
133,69,"2020-11-07 13:40:00","2020-11-07 13:45:00","2020-11-07 13:40:00","2020-11-07 13:45:00"
133,70,"2020-11-07 13:10:00","2020-11-07 13:15:00","2020-11-07 13:10:00","2020-11-07 13:15:00"
133,71,"2020-11-07 12:25:00","2020-11-07 12:30:00","2020-11-07 12:25:00","2020-11-07 12:30:00"
134,1,"2020-11-07 05:00:00","2020-11-07 05:15:00","2020-11-07 05:00:00","2020-11-07 05:15:00"
134,2,"2020-11-07 05:45:00","2020-11-07 05:50:00","2020-11-07 05:45:00","2020-11-07 05:50:00"
134,3,"2020-11-07 06:30:00","2020-11-07 06:40:00","2020-11-07 06:30:00","2020-11-07 06:40:00"
134,4,"2020-11-07 07:40:00","2020-11-07 07:50:00","2020-11-07 07:40:00","2020-11-07 07:50:00"
134,6,"2020-11-07 08:20:00","2020-11-07 08:25:00","2020-11-07 08:20:00","2020-11-07 08:25:00"
134,10,"2020-11-07 11:00:00","2020-11-07 11:05:00","2020-11-07 11:00:00","2020-11-07 11:05:00"
134,68,"2020-11-07 08:00:00","2020-11-07 08:05:00","2020-11-07 08:00:00","2020-11-07 08:05:00"
134,69,"2020-11-07 09:30:00","2020-11-07 09:35:00","2020-11-07 09:30:00","2020-11-07 09:35:00"
134,70,"2020-11-07 10:00:00","2020-11-07 10:05:00","2020-11-07 10:00:00","2020-11-07 10:05:00"
134,71,"2020-11-07 10:45:00","2020-11-07 10:50:00","2020-11-07 10:45:00","2020-11-07 10:50:00"
135,1,"2020-11-08 18:10:00","2020-11-08 18:15:00","2020-11-08 18:10:00","2020-11-08 18:15:00"
135,2,"2020-11-08 17:25:00","2020-11-08 17:30:00","2020-11-08 17:25:00","2020-11-08 17:30:00"
135,3,"2020-11-08 16:40:00","2020-11-08 16:45:00","2020-11-08 16:40:00","2020-11-08 16:45:00"
135,4,"2020-11-08 15:30:00","2020-11-08 15:35:00","2020-11-08 15:30:00","2020-11-08 15:35:00"
135,6,"2020-11-08 14:50:00","2020-11-08 14:55:00","2020-11-08 14:50:00","2020-11-08 14:55:00"
135,10,"2020-11-08 12:00:00","2020-11-08 12:05:00","2020-11-08 12:00:00","2020-11-08 12:05:00"
135,68,"2020-11-08 15:10:00","2020-11-08 15:15:00","2020-11-08 15:10:00","2020-11-08 15:15:00"
135,69,"2020-11-08 13:40:00","2020-11-08 13:45:00","2020-11-08 13:40:00","2020-11-08 13:45:00"
135,70,"2020-11-08 13:10:00","2020-11-08 13:15:00","2020-11-08 13:10:00","2020-11-08 13:15:00"
135,71,"2020-11-08 12:25:00","2020-11-08 12:30:00","2020-11-08 12:25:00","2020-11-08 12:30:00"
136,1,"2020-11-08 05:00:00","2020-11-08 05:15:00","2020-11-08 05:00:00","2020-11-08 05:15:00"
136,2,"2020-11-08 05:45:00","2020-11-08 05:50:00","2020-11-08 05:45:00","2020-11-08 05:50:00"
136,3,"2020-11-08 06:30:00","2020-11-08 06:40:00","2020-11-08 06:30:00","2020-11-08 06:40:00"
136,4,"2020-11-08 07:40:00","2020-11-08 07:50:00","2020-11-08 07:40:00","2020-11-08 07:50:00"
136,6,"2020-11-08 08:20:00","2020-11-08 08:25:00","2020-11-08 08:20:00","2020-11-08 08:25:00"
136,10,"2020-11-08 11:00:00","2020-11-08 11:05:00","2020-11-08 11:00:00","2020-11-08 11:05:00"
136,68,"2020-11-08 08:00:00","2020-11-08 08:05:00","2020-11-08 08:00:00","2020-11-08 08:05:00"
136,69,"2020-11-08 09:30:00","2020-11-08 09:35:00","2020-11-08 09:30:00","2020-11-08 09:35:00"
136,70,"2020-11-08 10:00:00","2020-11-08 10:05:00","2020-11-08 10:00:00","2020-11-08 10:05:00"
136,71,"2020-11-08 10:45:00","2020-11-08 10:50:00","2020-11-08 10:45:00","2020-11-08 10:50:00"
137,1,"2020-11-09 18:10:00","2020-11-09 18:15:00","2020-11-09 18:10:00","2020-11-09 18:15:00"
137,2,"2020-11-09 17:25:00","2020-11-09 17:30:00","2020-11-09 17:25:00","2020-11-09 17:30:00"
137,3,"2020-11-09 16:40:00","2020-11-09 16:45:00","2020-11-09 16:40:00","2020-11-09 16:45:00"
137,4,"2020-11-09 15:30:00","2020-11-09 15:35:00","2020-11-09 15:30:00","2020-11-09 15:35:00"
137,6,"2020-11-09 14:50:00","2020-11-09 14:55:00","2020-11-09 14:50:00","2020-11-09 14:55:00"
137,10,"2020-11-09 12:00:00","2020-11-09 12:05:00","2020-11-09 12:00:00","2020-11-09 12:05:00"
137,68,"2020-11-09 15:10:00","2020-11-09 15:15:00","2020-11-09 15:10:00","2020-11-09 15:15:00"
137,69,"2020-11-09 13:40:00","2020-11-09 13:45:00","2020-11-09 13:40:00","2020-11-09 13:45:00"
137,70,"2020-11-09 13:10:00","2020-11-09 13:15:00","2020-11-09 13:10:00","2020-11-09 13:15:00"
137,71,"2020-11-09 12:25:00","2020-11-09 12:30:00","2020-11-09 12:25:00","2020-11-09 12:30:00"
138,1,"2020-11-09 05:00:00","2020-11-09 05:15:00","2020-11-09 05:00:00","2020-11-09 05:15:00"
138,2,"2020-11-09 05:45:00","2020-11-09 05:50:00","2020-11-09 05:45:00","2020-11-09 05:50:00"
138,3,"2020-11-09 06:30:00","2020-11-09 06:40:00","2020-11-09 06:30:00","2020-11-09 06:40:00"
138,4,"2020-11-09 07:40:00","2020-11-09 07:50:00","2020-11-09 07:40:00","2020-11-09 07:50:00"
138,6,"2020-11-09 08:20:00","2020-11-09 08:25:00","2020-11-09 08:20:00","2020-11-09 08:25:00"
138,10,"2020-11-09 11:00:00","2020-11-09 11:05:00","2020-11-09 11:00:00","2020-11-09 11:05:00"
138,68,"2020-11-09 08:00:00","2020-11-09 08:05:00","2020-11-09 08:00:00","2020-11-09 08:05:00"
138,69,"2020-11-09 09:30:00","2020-11-09 09:35:00","2020-11-09 09:30:00","2020-11-09 09:35:00"
138,70,"2020-11-09 10:00:00","2020-11-09 10:05:00","2020-11-09 10:00:00","2020-11-09 10:05:00"
138,71,"2020-11-09 10:45:00","2020-11-09 10:50:00","2020-11-09 10:45:00","2020-11-09 10:50:00"
139,34,"2020-09-10 05:00:00","2020-09-10 05:15:00","2020-09-10 06:00:00","2020-09-10 06:15:00"
139,36,"2020-09-10 06:50:00","2020-09-10 07:00:00","2020-09-10 07:50:00","2020-09-10 08:00:00"
139,37,"2020-09-10 08:00:00","2020-09-10 08:15:00","2020-09-10 09:00:00","2020-09-10 09:15:00"
139,38,"2020-09-10 08:50:00","2020-09-10 09:00:00","2020-09-10 09:50:00","2020-09-10 10:00:00"
139,39,"2020-09-10 10:00:00","2020-09-10 10:15:00","2020-09-10 11:00:00","2020-09-10 11:15:00"
139,40,"2020-09-10 11:00:00","2020-09-10 11:15:00","2020-09-10 12:00:00","2020-09-10 12:15:00"
139,68,"2020-09-10 05:45:00","2020-09-10 06:00:00","2020-09-10 06:45:00","2020-09-10 07:00:00"
140,34,"2020-09-10 18:00:00","2020-09-10 18:15:00","2020-09-10 18:00:00","2020-09-10 18:15:00"
140,36,"2020-09-10 16:00:00","2020-09-10 16:15:00","2020-09-10 16:00:00","2020-09-10 16:15:00"
140,37,"2020-09-10 15:00:00","2020-09-10 15:15:00","2020-09-10 15:00:00","2020-09-10 15:15:00"
140,38,"2020-09-10 14:00:00","2020-09-10 14:15:00","2020-09-10 14:00:00","2020-09-10 14:15:00"
140,39,"2020-09-10 13:00:00","2020-09-10 13:15:00","2020-09-10 13:00:00","2020-09-10 13:15:00"
140,40,"2020-09-10 12:00:00","2020-09-10 12:15:00","2020-09-10 12:00:00","2020-09-10 12:15:00"
140,68,"2020-09-10 17:00:00","2020-09-10 17:15:00","2020-09-10 17:00:00","2020-09-10 17:15:00"
141,34,"2020-10-13 05:00:00","2020-10-13 05:15:00","2020-10-13 06:00:00","2020-10-13 06:15:00"
141,36,"2020-10-13 06:50:00","2020-10-13 07:00:00","2020-10-13 07:50:00","2020-10-13 08:00:00"
141,37,"2020-10-13 08:00:00","2020-10-13 08:15:00","2020-10-13 09:00:00","2020-10-13 09:15:00"
141,38,"2020-10-13 08:50:00","2020-10-13 09:00:00","2020-10-13 09:50:00","2020-10-13 10:00:00"
141,39,"2020-10-13 10:00:00","2020-10-13 10:15:00","2020-10-13 11:00:00","2020-10-13 11:15:00"
141,40,"2020-10-13 11:00:00","2020-10-13 11:15:00","2020-10-13 12:00:00","2020-10-13 12:15:00"
141,68,"2020-10-13 05:45:00","2020-10-13 06:00:00","2020-10-13 06:45:00","2020-10-13 07:00:00"
142,34,"2020-10-13 18:00:00","2020-10-13 18:15:00","2020-10-13 18:00:00","2020-10-13 18:15:00"
142,36,"2020-10-13 16:00:00","2020-10-13 16:15:00","2020-10-13 16:00:00","2020-10-13 16:15:00"
142,37,"2020-10-13 15:00:00","2020-10-13 15:15:00","2020-10-13 15:00:00","2020-10-13 15:15:00"
142,38,"2020-10-13 14:00:00","2020-10-13 14:15:00","2020-10-13 14:00:00","2020-10-13 14:15:00"
142,39,"2020-10-13 13:00:00","2020-10-13 13:15:00","2020-10-13 13:00:00","2020-10-13 13:15:00"
142,40,"2020-10-13 12:00:00","2020-10-13 12:15:00","2020-10-13 12:00:00","2020-10-13 12:15:00"
142,68,"2020-10-13 17:00:00","2020-10-13 17:15:00","2020-10-13 17:00:00","2020-10-13 17:15:00"
143,34,"2020-11-19 05:00:00","2020-11-19 05:15:00","2020-11-19 06:00:00","2020-11-19 06:15:00"
143,36,"2020-11-19 06:50:00","2020-11-19 07:00:00","2020-11-19 07:50:00","2020-11-19 08:00:00"
143,37,"2020-11-19 08:00:00","2020-11-19 08:15:00","2020-11-19 09:00:00","2020-11-19 09:15:00"
143,38,"2020-11-19 08:50:00","2020-11-19 09:00:00","2020-11-19 09:50:00","2020-11-19 10:00:00"
143,39,"2020-11-19 10:00:00","2020-11-19 10:15:00","2020-11-19 11:00:00","2020-11-19 11:15:00"
143,40,"2020-11-19 11:00:00","2020-11-19 11:15:00","2020-11-19 12:00:00","2020-11-19 12:15:00"
143,68,"2020-11-19 05:45:00","2020-11-19 06:00:00","2020-11-19 06:45:00","2020-11-19 07:00:00"
144,34,"2020-11-19 18:00:00","2020-11-19 18:15:00","2020-11-19 18:00:00","2020-11-19 18:15:00"
144,36,"2020-11-19 16:00:00","2020-11-19 16:15:00","2020-11-19 16:00:00","2020-11-19 16:15:00"
144,37,"2020-11-19 15:00:00","2020-11-19 15:15:00","2020-11-19 15:00:00","2020-11-19 15:15:00"
144,38,"2020-11-19 14:00:00","2020-11-19 14:15:00","2020-11-19 14:00:00","2020-11-19 14:15:00"
144,39,"2020-11-19 13:00:00","2020-11-19 13:15:00","2020-11-19 13:00:00","2020-11-19 13:15:00"
144,40,"2020-11-19 12:00:00","2020-11-19 12:15:00","2020-11-19 12:00:00","2020-11-19 12:15:00"
144,68,"2020-11-19 17:00:00","2020-11-19 17:15:00","2020-11-19 17:00:00","2020-11-19 17:15:00"
145,41,"2020-09-22 06:00:00","2020-09-22 06:15:00","2020-09-22 07:00:00","2020-09-22 07:15:00"
145,42,"2020-09-22 06:45:00","2020-09-22 06:55:00","2020-09-22 07:45:00","2020-09-22 07:55:00"
145,43,"2020-09-22 07:30:00","2020-09-22 07:40:00","2020-09-22 08:30:00","2020-09-22 08:40:00"
145,44,"2020-09-22 08:15:00","2020-09-22 08:20:00","2020-09-22 09:15:00","2020-09-22 09:20:00"
145,45,"2020-09-22 08:45:00","2020-09-22 08:55:00","2020-09-22 09:45:00","2020-09-22 09:55:00"
145,46,"2020-09-22 09:25:00","2020-09-22 09:35:00","2020-09-22 10:25:00","2020-09-22 10:35:00"
146,41,"2020-09-22 14:15:00","2020-09-22 14:25:00","2020-09-22 14:45:00","2020-09-22 14:55:00"
146,42,"2020-09-22 13:20:00","2020-09-22 13:30:00","2020-09-22 13:50:00","2020-09-22 14:00:00"
146,43,"2020-09-22 12:35:00","2020-09-22 12:45:00","2020-09-22 13:05:00","2020-09-22 13:15:00"
146,44,"2020-09-22 12:00:00","2020-09-22 12:10:00","2020-09-22 12:30:00","2020-09-22 12:40:00"
146,45,"2020-09-22 11:25:00","2020-09-22 11:35:00","2020-09-22 11:55:00","2020-09-22 12:05:00"
146,46,"2020-09-22 10:30:00","2020-09-22 10:40:00","2020-09-22 11:00:00","2020-09-22 11:10:00"
147,41,"2020-10-20 06:00:00","2020-10-20 06:15:00","2020-10-20 07:00:00","2020-10-20 07:15:00"
